lat,lng,type,road_type,dist_water,dist_hospital,dist_road,forest_density,building_density,time,weather,elevation,slope,landslide,network,risk,cluster
32.2450424248159,77.18938923479058,0,1,0.5707670838612611,0.0331996078942411,0.0,0,40,0,0,1545.0424248158995,44.50424248159016,0,0,1,0
32.24468597048057,77.18917294141033,0,1,0.5337321424222413,0.0616895125655724,0.0,0,40,0,0,1544.6859704805674,44.46859704805684,0,0,1,0
32.244289078384135,77.18911164203769,0,1,0.4909539369633935,0.0903299274676864,0.0,0,40,0,0,1544.2890783841349,44.42890783841358,0,0,1,0
32.24174283809677,77.18791863475876,0,1,0.2778361432615794,0.0162583513429648,0.0,0,40,0,0,1541.7428380967692,44.17428380967704,0,0,1,0
32.24178270000078,77.18699095000001,0,1,0.3464224791842476,0.0754552428146859,0.0,0,40,0,0,1541.7827000007833,44.17827000007856,0,0,1,0
32.252816258229544,77.17819061838424,0,1,0.8867202776580945,1.0627976378311494,0.0,0,0,0,0,1552.8162582295436,45.28162582295454,0,1,2,0
32.24342160000375,77.18931565,0,1,0.3926775614629686,0.1860073499665254,0.0,0,40,0,0,1543.4216000037495,44.34216000037486,0,0,1,0
32.244064950000514,77.18912154999998,0,1,0.4662183747483154,0.1128873864470779,0.0,0,40,0,0,1544.0649500005136,44.40649500005157,0,0,1,0
32.25799390591924,77.17651315259934,0,1,1.099134346019942,1.6136983187512275,0.0,0,0,0,0,1557.9939059192427,45.79939059192429,0,1,2,0
32.25296728436517,77.18069829001801,0,1,0.6532088931969261,0.930627373772516,0.0,0,0,0,0,1552.9672843651697,45.29672843651679,0,1,2,0
32.25276480003848,77.17977065,0,1,0.7433007155091992,0.9619252058917463,0.0,0,0,0,0,1552.7648000384772,45.27648000384761,0,1,2,0
32.24550620000372,77.19132229999998,0,1,0.6330855251866597,0.1902590110462775,0.0,0,40,0,0,1545.5062000037174,44.55062000037197,0,0,1,0
32.24546795000082,77.1909836,0,1,0.6231829545406857,0.1581423734145854,0.0,0,40,0,0,1545.4679500008226,44.54679500008206,0,0,1,0
32.23947374206086,77.18800562471985,0,1,0.1901607766859546,0.0821956738403219,0.0,0,40,0,0,1539.4737420608592,43.9473742060859,0,0,1,0
32.24360675541182,77.18856403752669,0,1,0.4290445332365474,0.153743362855058,0.0,0,40,0,0,1543.606755411818,44.36067554118199,0,0,1,0
32.243573000101016,77.18834255642574,0,1,0.4323242879898825,0.1595924589419023,0.0,0,40,0,0,1543.5730001010156,44.35730001010143,0,0,1,0
32.24589783402927,77.18809099126847,0,1,0.6861501393280958,0.1089413888464133,0.0,0,40,0,0,1545.8978340292715,44.58978340292697,0,0,1,0
32.24291280456197,77.18824047661359,0,1,0.3685747829695217,0.1264971724017757,0.0,0,40,0,0,1542.9128045619675,44.29128045619655,0,0,1,0
32.24460065003581,77.18918044999998,0,1,0.5242383547826948,0.0678780457141133,0.0,0,40,0,0,1544.600650035807,44.460065003580894,0,0,1,0
32.2449742,77.18947754999998,0,1,0.5624920687368551,0.0429405842971492,0.0,0,40,0,0,1544.9742000000017,44.49742000000015,0,0,1,0
32.245058050000026,77.1892774,0,1,0.5735679167443908,0.0307558506809289,0.0,0,40,0,0,1545.0580500000256,44.50580500000251,0,0,1,0
32.197460632184985,77.20900393243997,0,1,0.4650329998222659,5.007954443320297,0.0,0,0,0,0,1497.460632184985,39.74606321849842,0,1,2,0
32.200277658275084,77.25934069358351,0,1,1.0239038442209134,7.977398855100118,0.0,0,0,0,0,1500.277658275084,40.027765827508574,0,1,2,0
32.18932972543651,77.31327312897818,0,1,1.6268003821626984,13.02355343004066,0.0,0,0,0,0,1489.329725436508,38.932972543650976,0,1,2,0
32.20373583073405,77.11774120687294,0,1,0.3192301754158703,7.653006789694156,0.0,0,0,0,0,1503.7358307340469,40.37358307340492,0,1,2,0
32.17623255442644,77.14468388978408,0,1,0.9379455574924044,8.048436173979653,0.0,0,0,0,0,1476.2325544264413,37.62325544264422,0,1,2,0
32.26568873982823,77.18811108176314,0,1,1.2521092138930543,2.2110344335708887,0.0,1,0,0,0,1565.688739828228,46.56887398282288,0,1,2,1
32.26537860041071,77.1883894573813,0,1,1.2193444116352754,2.179265659666172,0.0,1,0,0,0,1565.3786004107133,46.537860041071326,0,1,2,1
32.27467570000209,77.1775903,0,1,2.4322489335007997,3.2968361668307806,0.0,1,0,0,0,1574.675700002092,47.46757000020898,0,1,2,1
32.27439355880399,77.17723683377164,0,1,2.416239069606491,3.274563214145647,0.0,1,0,0,0,1574.393558803993,47.43935588039949,0,1,2,1
32.27593173377406,77.18185111728859,0,1,2.446134133305009,3.363277124224039,0.0,1,0,0,0,1575.9317337740583,47.59317337740595,0,1,2,1
32.2536730612634,77.17779001613575,0,1,0.9097744008381156,1.1584485289545796,0.0,0,0,0,0,1553.6730612633987,45.36730612633983,0,1,2,0
32.25416298276334,77.17735593994064,0,1,0.947063177773898,1.2262964200789737,0.0,0,0,0,0,1554.16298276334,45.41629827633415,0,1,2,0
32.265780350017685,77.1875496,0,1,1.2606742586971595,2.217026672907409,0.0,1,0,0,0,1565.7803500176854,46.57803500176851,0,1,2,1
32.2696570527904,77.18595240277078,0,1,1.6973189626034115,2.6431434442040875,0.0,2,0,0,0,1569.6570527904,46.96570527903987,0,1,2,2
32.25303257573777,77.17788469645274,0,1,0.9104495457467748,1.1000589056332255,0.0,0,0,0,0,1553.0325757377695,45.303257573777046,0,1,2,0
32.25204502613019,77.18506348431042,0,1,0.3468406427567727,0.6901120319882453,0.0,0,40,0,0,1552.0450261301903,45.20450261301903,0,0,1,0
32.25012385002005,77.18870325,0,1,0.4951939594409687,0.5357282680060003,0.0,0,40,0,0,1550.123850020053,45.01238500200543,0,0,1,0
32.2452795986577,77.18753522535204,0,1,0.6366800799854653,0.1004938388186311,0.0,0,40,0,0,1545.279598657703,44.5279598657703,0,0,1,0
32.24357770000057,77.18855919999999,0,1,0.4261082209157267,0.1569888686817076,0.0,0,40,0,0,1543.5777000005714,44.35777000005692,0,0,1,0
32.27408105000446,77.17692885000001,0,1,2.396153347287184,3.248399724719869,0.0,1,0,0,0,1574.0810500044618,47.408105000446085,0,1,2,1
32.270000950005446,77.175931,0,1,2.0396128086013947,2.84283518846474,0.0,0,0,0,0,1570.0009500054464,47.00009500054466,0,1,2,0
32.2694765354762,77.17727272440712,0,1,1.924830316586236,2.7477292821008463,0.0,0,0,0,0,1569.4765354762012,46.94765354762012,0,1,2,0
32.27375839361031,77.1761104746668,0,1,2.396646023778754,3.2350051452801067,0.0,1,0,0,0,1573.7583936103078,47.37583936103056,0,1,2,1
32.27766238779472,77.18686680969078,0,1,2.5823664322172704,3.5342915407913345,0.0,1,0,0,0,1577.6623877947202,47.76623877947213,0,1,2,1
32.27391699623532,77.17662895794986,0,1,2.3913706602058804,3.2383360150249594,0.0,1,0,0,0,1573.9169962353217,47.39169962353208,0,1,2,1
32.24337733397503,77.18557036288756,0,1,0.5628032080251522,0.2697795199503572,0.0,0,40,0,0,1543.3773339750333,44.33773339750314,0,0,1,0
32.27380020000281,77.17634945000002,0,1,2.390943419708143,3.2330967455995827,0.0,1,0,0,0,1573.8002000028105,47.38002000028109,0,1,2,1
32.25321290000103,77.17770395,0,1,0.9240148211489618,1.1262976679281165,0.0,0,0,0,0,1553.2129000010314,45.32129000010309,0,1,2,0
32.27375560000333,77.1758692,0,1,2.4065220578119124,3.241285673828566,0.0,1,0,0,0,1573.7556000033264,47.375560000332825,0,1,2,1
32.27230066331524,77.17736623606099,0,1,2.199255109244067,3.04659412806915,0.0,1,0,0,0,1572.3006633152422,47.230066331524085,0,1,2,1
32.27258926651695,77.17515086998111,0,1,2.3243234655712817,3.138773660803152,0.0,1,0,0,0,1572.5892665169524,47.25892665169522,0,1,2,1
32.2728743371037,77.17431947712198,0,1,2.391212874856799,3.1947423031582955,0.0,0,0,0,0,1572.8743371037012,47.28743371037035,0,1,2,0
32.24933218098325,77.18899609984925,0,1,0.5873029089708477,0.4456316201460964,0.0,0,40,0,0,1549.3321809832523,44.93321809832514,0,0,1,0
32.25328118254637,77.1774080979725,0,1,0.950475616541806,1.151097913466979,0.0,0,0,0,0,1553.2811825463668,45.32811825463659,0,1,2,0
32.27128989498431,77.17565598552753,0,1,2.1755396643715152,2.986698491830795,0.0,0,0,0,0,1571.2898949843066,47.128989498430656,0,1,2,0
32.267433700002265,77.18718609999999,0,1,1.4446309981712109,2.398624847044246,0.0,1,0,0,0,1567.433700002265,46.743370000226605,0,1,2,1
32.256825092709065,77.17729666520198,0,1,0.9882572366781563,1.4646856960183277,0.0,0,0,0,0,1556.8250927090644,45.6825092709064,0,1,2,0
32.27321453618785,77.17536074713126,0,1,2.375443010017866,3.198409425192842,0.0,1,0,0,0,1573.2145361878509,47.3214536187852,0,1,2,1
32.27129622464366,77.18680304873837,0,1,1.8748569619445103,2.826484455319534,0.0,2,0,0,0,1571.2962246436632,47.12962246436655,0,1,2,2
32.25608559813424,77.17720815877094,0,1,0.9776423880895914,1.4020333747305045,0.0,0,0,0,0,1556.0855981342413,45.60855981342411,0,1,2,0
32.27283827035228,77.1730091176273,0,1,2.453616494790184,3.235363026375079,0.0,0,0,0,0,1572.8382703522811,47.283827035228114,0,1,2,0
32.25893445859793,77.17707098358422,0,1,1.093956954007964,1.6750986662816372,0.0,0,0,0,0,1558.9344585979277,45.89344585979279,0,1,2,0
32.25890066325279,77.17693390546873,0,1,1.103748753806478,1.6783377092885337,0.0,0,0,0,0,1558.9006632527885,45.890066325278895,0,1,2,0
32.25889045582672,77.17674314442505,0,1,1.1193036364284596,1.6865222026209017,0.0,0,0,0,0,1558.890455826716,45.88904558267177,0,1,2,0
32.25269795942773,77.18090888508945,0,1,0.6424646354227133,0.8947329932858348,0.0,0,0,0,0,1552.697959427728,45.26979594277282,0,1,2,0
32.24750790997234,77.18862178052753,0,1,0.7793989379114434,0.2503081398347754,0.0,0,40,0,0,1547.5079099723416,44.75079099723416,0,0,1,0
32.24776120000001,77.18822914999998,0,1,0.7468905250593071,0.2884588291607861,0.0,0,40,0,0,1547.7612000000065,44.77612000000045,0,0,1,0
32.25046183052898,77.18050494230415,0,1,0.7868171844307615,0.7234469270086942,0.0,0,20,0,0,1550.4618305289769,45.046183052897504,0,0,1,0
32.24799830386458,77.1897361825115,0,1,0.7489773957204745,0.2990381206075734,0.0,0,40,0,0,1547.9983038645769,44.79983038645787,0,0,1,0
32.26801231333592,77.17959759248086,0,1,1.678608892336945,2.5322755166593978,0.0,0,0,0,0,1568.0123133359232,46.80123133359211,0,1,2,0
32.27027885001134,77.17783734999999,0,1,1.97804807156822,2.818142681532009,0.0,1,0,0,0,1570.278850011337,47.02788500113365,0,1,2,1
32.27177365557684,77.17618646112632,0,1,2.197616006514151,3.022059023775413,0.0,1,0,0,0,1571.773655576837,47.17736555768352,0,1,2,1
32.27186885000708,77.18567524999999,0,1,1.9445736784725824,2.8892202020798567,0.0,2,0,0,0,1571.8688500070812,47.18688500070812,0,1,2,2
32.265928296413726,77.18749473025096,0,1,1.2770862618222845,2.233104809527077,0.0,1,0,0,0,1565.9282964137262,46.592829641372646,0,1,2,1
32.2657156840441,77.18737943501787,0,1,1.2534327189708343,2.2088374145808225,0.0,1,0,0,0,1565.7156840441032,46.5715684044103,0,1,2,1
32.273367712127495,77.18475187272765,0,1,2.119214378359612,3.057910625980868,0.0,2,0,0,0,1573.367712127495,47.33677121274968,0,1,2,2
32.24820060000004,77.18788689999998,0,1,0.6955389488519185,0.3139256003042492,0.0,0,40,0,0,1548.2006000000397,44.820060000004105,0,0,1,0
32.26148845001402,77.18984664999999,0,1,0.8158898653676867,1.7726386174108109,0.0,1,0,0,0,1561.4884500140206,46.14884500140215,0,1,2,1
32.261179398074994,77.18857268391145,0,1,0.7567928431384816,1.7179345752557342,0.0,1,0,0,0,1561.1793980749935,46.11793980749917,0,1,2,1
32.26172529235115,77.18905616753086,0,1,0.8241715081292071,1.784854980377016,0.0,1,0,0,0,1561.7252923511514,46.17252923511524,0,1,2,1
32.260745150001114,77.18845145,0,1,0.7073862733887074,1.6685237410456792,0.0,1,0,0,0,1560.745150001114,46.074515000111205,0,1,2,1
32.261730245669185,77.1896092251004,0,1,0.8359669220483704,1.7945740551098883,0.0,1,0,0,0,1561.7302456691846,46.17302456691869,0,1,2,1
32.26455515243739,77.17774821970869,0,1,1.4462441808322155,2.2152834837831223,0.0,0,0,0,0,1564.5551524373886,46.45551524373877,0,1,2,0
32.263127336134616,77.17851375934833,0,1,1.2782955770763555,2.041411466677029,0.0,0,0,0,0,1563.127336134616,46.31273361346166,0,1,2,0
32.26004087085192,77.17704841227477,0,1,1.1570994452458236,1.7837120960948205,0.0,0,0,0,0,1560.040870851917,46.00408708519171,0,1,2,0
32.24199511906274,77.1859704608936,0,1,0.4393041971476309,0.1720121039933664,0.0,0,40,0,0,1541.995119062743,44.19951190627444,0,0,1,0
32.24251603540206,77.18607819439355,0,1,0.4641490612048736,0.1776662712328742,0.0,0,40,0,0,1542.5160354020618,44.25160354020636,0,0,1,0
32.242696244257864,77.18632793727947,0,1,0.4591098110010372,0.167222629812649,0.0,0,40,0,0,1542.6962442578642,44.26962442578633,0,0,1,0
32.27479310000816,77.18364829999999,0,1,2.2904360223890747,3.221678268234926,0.0,1,0,0,0,1574.7931000081608,47.47931000081599,0,1,2,1
32.242032450005205,77.1799781,0,1,0.669740130693243,0.7083048432341396,0.0,0,38,0,0,1542.0324500052047,44.20324500052038,0,0,1,0
32.24176109296586,77.18059172586271,0,1,0.6337650965478782,0.6770776679558834,0.0,0,40,0,0,1541.7610929658597,44.17610929658576,0,0,1,0
32.24300202306431,77.17818977485553,0,1,0.6991170628644985,0.7993007255095916,0.0,0,16,0,0,1543.0020230643067,44.30020230643049,0,0,1,0
32.24192580461257,77.18479663551484,0,1,0.5333047099775314,0.2817099094509125,0.0,0,40,0,0,1541.9258046125706,44.192580461256966,0,0,1,0
32.241635804397866,77.18130373185639,0,1,0.6192858240191399,0.6104822346122091,0.0,0,40,0,0,1541.6358043978662,44.16358043978653,0,0,1,0
32.241690600000325,77.18108210000001,0,1,0.6247808253515728,0.6311216646056471,0.0,0,40,0,0,1541.690600000325,44.16906000003246,0,0,1,0
32.241829050001435,77.18399285,0,1,0.5990031724555613,0.3571491364526831,0.0,0,40,0,0,1541.829050001435,44.18290500014336,0,0,1,0
32.24153976443362,77.18261781802255,0,1,0.6266206594464976,0.4876183302004303,0.0,0,40,0,0,1541.539764433618,44.1539764433619,0,0,1,0
32.24183516161422,77.18382415911155,0,1,0.6141111669370982,0.3730124868418792,0.0,0,40,0,0,1541.835161614219,44.18351616142172,0,0,1,0
32.24153725000228,77.18148624999999,0,1,0.6093747677380376,0.5938511735748059,0.0,0,40,0,0,1541.537250002281,44.15372500022795,0,0,1,0
32.25593792910328,77.17810738911137,0,1,0.8915050107186655,1.340318124059114,0.0,0,0,0,0,1555.9379291032826,45.593792910328375,0,1,2,0
32.25645690757096,77.17647016264478,0,1,1.0538899741836931,1.476579161890853,0.0,0,0,0,0,1556.4569075709571,45.64569075709551,0,1,2,0
32.25505917963566,77.17211133459791,0,1,1.441353062416124,1.6552515729065036,0.0,0,0,0,0,1555.0591796356584,45.505917963565935,0,1,2,0
32.25571238159678,77.17732003191084,0,1,0.9603421868923688,1.3623731443497926,0.0,0,0,0,0,1555.7123815967798,45.57123815967816,0,1,2,0
32.271266024465056,77.17090466917725,0,1,2.4312783211948337,3.157841276800213,0.0,0,0,0,0,1571.2660244650565,47.126602446505785,0,1,2,0
32.26213134434563,77.17541049439704,0,1,1.4164874056056858,2.061462629456081,0.0,0,0,0,0,1562.131344345633,46.21313443456347,0,1,2,0
32.24457012723127,77.19002646227511,0,1,0.5158213668642461,0.1083815360275847,0.0,0,40,0,0,1544.5701272312704,44.457012723127264,0,0,1,0
32.24437354848768,77.1896851303283,0,1,0.4945627506568615,0.1124115210957213,0.0,0,40,0,0,1544.3735484876795,44.43735484876788,0,0,1,0
32.266644111573385,77.1873175811612,0,1,1.356698191675401,2.3115721030463128,0.0,1,0,0,0,1566.6441115733846,46.66441115733869,0,1,2,1
32.266109116526394,77.1874146347805,0,1,1.2971742734699618,2.2527048542256343,0.0,1,0,0,0,1566.109116526394,46.61091165263952,0,1,2,1
32.24460205001034,77.19079364999999,0,1,0.5252996416907143,0.1615269688314349,0.0,0,40,0,0,1544.602050010343,44.46020500103441,0,0,1,0
32.244764733365315,77.18974890670485,0,1,0.537760142603036,0.0755242384025389,0.0,0,40,0,0,1544.7647333653151,44.4764733365314,0,0,1,0
32.24439289121547,77.190163825219,0,1,0.4964617426438436,0.1318656608101475,0.0,0,40,0,0,1544.3928912154688,44.43928912154706,0,0,1,0
32.24476332474648,77.19011859976202,0,1,0.5374823688772092,0.0990224211531404,0.0,0,40,0,0,1544.7633247464794,44.47633247464773,0,0,1,0
32.24458150556178,77.18998360221072,0,1,0.5170488208550676,0.1049103079962525,0.0,0,40,0,0,1544.5815055617827,44.45815055617823,0,0,1,0
32.25082383631324,77.17825298981155,0,1,0.9515200925906966,0.9103090739613874,0.0,0,0,0,0,1550.8238363132375,45.08238363132386,0,1,2,0
32.241774984077914,77.18450666135371,0,1,0.5517762328285645,0.3089100465869867,0.0,0,40,0,0,1541.7749840779138,44.17749840779152,0,0,1,0
32.24160715385666,77.18426723797955,0,1,0.5663338451836574,0.3323581971980395,0.0,0,40,0,0,1541.6071538566623,44.16071538566621,0,0,1,0
32.24451160001845,77.19022149999998,0,1,0.5098905192070106,0.1253121153786068,0.0,0,40,0,0,1544.5116000184485,44.45116000184498,0,0,1,0
32.244791050008054,77.18986159999999,0,1,0.5404108418272562,0.0795646112443476,0.0,0,40,0,0,1544.7910500080538,44.47910500080525,0,0,1,0
32.26315724553819,77.18786387109375,0,1,0.9698325042794842,1.9285990665890311,0.0,1,0,0,0,1563.1572455381886,46.315724553818654,0,1,2,1
32.26219404297179,77.18849900785897,0,1,0.8677704137457734,1.8287688878058352,0.0,1,0,0,0,1562.1940429717924,46.21940429717915,0,1,2,1
32.24465575005184,77.1898437,0,1,0.5253986078650266,0.0905492883831747,0.0,0,40,0,0,1544.6557500518409,44.46557500518429,0,0,1,0
32.244422701644794,77.18979067815063,0,1,0.4996182337476239,0.1109023244262718,0.0,0,40,0,0,1544.422701644794,44.4422701644794,0,0,1,0
32.25515517379541,77.18265171515483,0,1,0.4554829133509383,1.076933656183565,0.0,0,0,0,0,1555.1551737954085,45.51551737954105,0,1,2,0
32.26431824251748,77.18810893625873,0,1,1.0999376479109484,2.059299639180292,0.0,1,0,0,0,1564.3182425174757,46.43182425174746,0,1,2,1
32.2745251730821,77.18867054162448,0,1,2.236081912544308,3.194528436401175,0.0,2,0,0,0,1574.525173082097,47.452517308209735,0,1,2,2
32.25458883767961,77.1910545087382,0,1,0.3419932871431725,1.042168319653561,0.0,0,0,0,0,1554.5888376796129,45.4588837679612,0,1,2,0
32.24845115802544,77.18099892650348,0,1,0.8993158628016833,0.5479545721982474,0.0,0,40,0,0,1548.451158025439,44.84511580254412,0,0,1,0
32.24806729084336,77.18273197140618,0,1,0.8349621319552013,0.3895824047092808,0.0,0,40,0,0,1548.067290843359,44.806729084335984,0,0,1,0
32.198051689385736,77.23142618320236,0,1,1.0079004644347762,6.111915568753518,0.0,0,0,0,0,1498.0516893857357,39.80516893857339,0,1,2,0
32.245482446982834,77.18908969208064,0,1,0.6225470174344825,0.0265096066027038,0.0,0,40,0,0,1545.4824469828338,44.54824469828327,0,0,1,0
32.24470472355817,77.18797032172978,0,1,0.5625671745358654,0.0636265973591762,0.0,0,40,0,0,1544.7047235581722,44.47047235581704,0,0,1,0
32.2456371834172,77.18965894108487,0,1,0.6350324826015709,0.0471292086363832,0.0,0,40,0,0,1545.637183417202,44.56371834172023,0,0,1,0
32.24462894867258,77.18945848654502,0,1,0.5243888249102966,0.0795621076400671,0.0,0,40,0,0,1544.6289486725775,44.462894867257546,0,0,1,0
32.24987638748184,77.18531585697627,0,1,0.5450704725255772,0.4479349562496571,0.0,0,40,0,0,1549.8763874818408,44.98763874818405,0,0,1,0
32.247040367596014,77.18594397788095,0,1,0.8348220703616566,0.1283138839738322,0.0,0,40,0,0,1547.0403675960142,44.70403675960142,0,0,1,0
32.247957951118046,77.18585671426035,0,1,0.7360082606876087,0.2305783886485099,0.0,0,40,0,0,1547.957951118046,44.79579511180464,0,0,1,0
32.24559965422681,77.18690683757104,0,1,0.6923375614742843,0.0933193267762785,0.0,0,40,0,0,1545.599654226808,44.55996542268076,0,0,1,0
32.246557666283806,77.18726953893376,0,1,0.7788258939389525,0.1428348240747129,0.0,0,40,0,0,1546.5576662838062,44.65576662838066,0,0,1,0
32.246266677711695,77.18798426732171,0,1,0.7283673622120161,0.1507351246571265,0.0,0,40,0,0,1546.2666777116951,44.62666777116965,0,0,1,0
32.245300113061624,77.18852914013765,0,1,0.6117964331421112,0.0335887465810951,0.0,0,40,0,0,1545.3001130616244,44.53001130616258,0,0,1,0
32.246224380270064,77.18521396101043,0,1,0.8296452620283449,0.0807732149281122,0.0,0,40,0,0,1546.224380270064,44.62243802700641,0,0,1,0
32.24711082886111,77.18645735912612,0,1,0.820367389366258,0.1434947735447587,0.0,0,40,0,0,1547.1108288611106,44.711082886110944,0,0,1,0
32.245227903425004,77.18678736973304,0,1,0.6599245814897934,0.1058856995248795,0.0,0,40,0,0,1545.227903425004,44.52279034250023,0,0,1,0
32.25409901566558,77.17855562056333,0,1,0.8346155296054977,1.149179935299526,0.0,0,0,0,0,1554.099015665581,45.40990156655789,0,1,2,0
32.25195855992338,77.17969682158511,0,1,0.7772012037385209,0.8968609165709155,0.0,0,0,0,0,1551.9585599233806,45.19585599233824,0,1,2,0
32.23832395961469,77.19336285602772,0,1,0.3671059672842252,0.5280217372743486,0.0,0,40,0,0,1538.323959614689,43.83239596146905,0,0,1,0
32.213375503960854,77.18552896524513,0,1,0.6623716901537046,2.8306503976600728,0.0,0,0,0,0,1513.3755039608543,41.33755039608559,0,1,2,0
32.22484754693575,77.18851486247189,0,1,0.663313090945283,1.5487132415759992,0.0,0,0,0,0,1524.8475469357486,42.484754693574814,0,1,2,0
32.19892911831444,77.18303870983439,0,1,0.777727453775366,4.451468271387416,0.0,0,0,0,0,1498.9291183144387,39.89291183144405,0,1,2,0
32.248279456203086,77.23099504174628,0,1,1.6674303490089517,3.9339276520401047,0.0,0,0,0,0,1548.279456203086,44.82794562030858,0,1,2,0
32.25964980717064,77.24228123408639,0,1,3.238873036956129,5.229537673365768,0.0,0,0,0,0,1559.6498071706392,45.96498071706401,0,1,2,0
32.22510907857984,77.21415400107003,0,1,1.6140245016132688,2.9089398877044244,0.0,0,0,0,0,1525.109078579841,42.510907857983966,0,1,2,0
32.22316392341759,77.21455055731879,0,1,1.531848582102057,3.0581103250813118,0.0,0,0,0,0,1523.1639234175873,42.31639234175873,0,1,2,0
32.23045455867868,77.21808881201548,0,1,1.0116398714129216,2.9973099806598524,0.0,0,0,0,0,1530.45455867868,43.04545586786799,0,1,2,0
32.2225105334112,77.21067500389103,0,1,1.874320492196044,2.811744179900558,0.0,0,0,0,0,1522.510533411196,42.25105334111959,0,1,2,0
32.221594579653484,77.20360619472227,0,1,1.3437242734571335,2.421117458123573,0.0,0,0,0,0,1521.5945796534838,42.15945796534834,0,1,2,0
32.26786949286108,77.17578964162217,0,1,1.850705143693908,2.625295262644495,0.0,0,0,0,0,1567.869492861081,46.78694928610821,0,1,2,0
32.269244675082405,77.17843864040694,0,1,1.8499259063413875,2.692217083009721,0.0,1,0,0,0,1569.244675082405,46.92446750824047,0,1,2,1
32.26850870001248,77.17803544999998,0,1,1.7958375855741056,2.623889507165944,0.0,0,0,0,0,1568.5087000124824,46.85087000124804,0,1,2,0
32.26820665000538,77.17898039999999,0,1,1.7239954650601412,2.567524814225016,0.0,0,0,0,0,1568.206650005382,46.82066500053816,0,1,2,0
32.26026878252099,77.18275829066789,0,1,0.7822338885300643,1.6275607951484008,0.0,0,0,0,0,1560.2687825209885,46.02687825209887,0,1,2,0
32.258349963674725,77.18798106385293,0,1,0.4375680871405532,1.3986400319451715,0.0,0,0,0,0,1558.349963674725,45.834996367472286,0,1,2,0
32.255185143817336,77.17650834675422,0,1,1.029558019051262,1.3643558892407284,0.0,0,0,0,0,1555.1851438173358,45.51851438173344,0,1,2,0
32.25469158402122,77.17175511297198,0,1,1.473484601243599,1.6572940328678114,0.0,0,0,0,0,1554.6915840212164,45.46915840212159,0,1,2,0
32.254366819307926,77.17284515337106,0,1,1.3707519670783803,1.553571679528546,0.0,0,0,0,0,1554.3668193079257,45.43668193079248,0,1,2,0
32.253509100191415,77.15451527268763,0,1,2.3471068077064285,3.077463847057518,0.0,0,0,0,0,1553.5091001914154,45.35091001914134,0,1,2,0
